title,description,url
MATH 510 - Stochastic Analysis II,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/510
MATH 512 - Algebraic Number Theory,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/512
MATH 514 - Measure Theory I,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/514
MATH 514 - Measure Theory I,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/514
MATH 515 - Mathematical Finance I,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/515
MATH 516 - Linear Analysis,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/516
MATH 518 - Functional Analysis,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/518
MATH 518 - Functional Analysis,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/518
MATH 519 - Introduction to Operator Algebras,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/519
MATH 520 - Mathematical Finance II,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/520
MATH 520 - Mathematical Finance II,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/520
MATH 521 - Differential Manifolds,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/521
MATH 524 - Ordinary Differential Equations IIA,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/524
MATH 525 - Ordinary Differential Equations IIB,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/525
MATH 527 - Intermediate Partial Differential Equations,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/527
MATH 530 - Algebraic Topology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/530
MATH 535 - Numerical Methods I,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/535
MATH 536 - Numerical Solutions of Partial Differential Equations I,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/536
MATH 536 - Numerical Solutions of Partial Differential Equations I,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/536
MATH 538 - Techniques of Applied Mathematics,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/538
MATH 539 - Applied Functional Analysis,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/539
MATH 539 - Applied Functional Analysis,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/539
MATH 542 - Fourier Analysis,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/542
MATH 543 - Measure Theory II,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/543
MATH 556 - Introduction to Fluid Mechanics,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/556
MATH 570 - Mathematical Biology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/570
"MATH 572 - Mathematical Modelling in Industry, Government, and Sciences",Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/572
MATH 574 - Mathematical Modeling of Infectious Diseases,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/574
MATH 581 - Group Theory,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/581
MATH 582 - Rings and Modules,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/582
MATH 582 - Rings and Modules,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/582
MATH 583 - Topics in Algebra,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/583
MATH 583 - Topics in Algebra,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/583
MATH 600 - Reading in Mathematics,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/600
MATH 600 - Reading in Mathematics,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/600
MATH 601 - Graduate Colloquium,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/601
MATH 601 - Graduate Colloquium,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/601
MATH 617 - Topics in Functional Analysis I,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/617
MATH 623 - Topics in Differential Geometry and Mechanics,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/623
MATH 625 - Advanced Mathematical Finance,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/625
MATH 653 - Seminar in Functional Analysis,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/653
MATH 655 - Topics in Fluid Dynamics,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/655
MATH 663 - Topics in Applied Mathematics I,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/663
MATH 664 - Topics in Applied Mathematics II,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/664
MATH 667 - Topics in Differential Equations I,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/667
MATH 676 - Topics in Geometry I,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/676
MATH 681 - Topics in Algebra,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/681
MATH 682 - Topics in Algebra,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/682
MATH 900 - Directed Research Project,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/900
MATH 900 - Directed Research Project,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/900
MATH 900A - Directed Research Project,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/900a
MATH 900A - Directed Research Project,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/900a
MATH 900B - Directed Research Project,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/900b
MATH 900B - Directed Research Project,Faculty of Science,https://apps.ualberta.ca/catalogue/course/math/900b
MICRB 265 - General Microbiology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/micrb/265
MICRB 265 - General Microbiology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/micrb/265
MICRB 311 - Microbial Physiology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/micrb/311
MICRB 315 - Applied Microbiology and Biotechnology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/micrb/315
MICRB 316 - Molecular Microbiology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/micrb/316
MICRB 316 - Molecular Microbiology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/micrb/316
MICRB 320 - Microbial Ecology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/micrb/320
MICRB 320 - Microbial Ecology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/micrb/320
MICRB 392 - Environmental Microbiology Laboratory,Faculty of Science,https://apps.ualberta.ca/catalogue/course/micrb/392
MICRB 423 - Extreme Microbiology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/micrb/423
MICRB 423 - Extreme Microbiology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/micrb/423
MICRB 491 - Environmental Microbiology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/micrb/491
MICRB 511 - Advanced Microbial Physiology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/micrb/511
MICRB 514 - Advanced Topics in Microbiology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/micrb/514
MICRB 514 - Advanced Topics in Microbiology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/micrb/514
MICRB 516 - Advanced Molecular Microbiology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/micrb/516
MICRB 516 - Advanced Molecular Microbiology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/micrb/516
MICRB 523 - Advanced Extreme Microbiology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/micrb/523
MICRB 523 - Advanced Extreme Microbiology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/micrb/523
MICRB 591 - Advanced Environmental Microbiology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/micrb/591
MICRB 606 - Microbiology Seminar,Faculty of Science,https://apps.ualberta.ca/catalogue/course/micrb/606
MICRB 606 - Microbiology Seminar,Faculty of Science,https://apps.ualberta.ca/catalogue/course/micrb/606
MICRB 607 - Microbiology Seminar,Faculty of Science,https://apps.ualberta.ca/catalogue/course/micrb/607
MICRB 607 - Microbiology Seminar,Faculty of Science,https://apps.ualberta.ca/catalogue/course/micrb/607
MINT 700 - The Physical Layer,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/700
MINT 700A - The Physical Layer,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/700a
MINT 700B - The Physical Layer,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/700b
MINT 702 - Data Communication Protocols,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/702
MINT 702A - Data Communication Protocols,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/702a
MINT 702B - Data Communication Protocols,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/702b
MINT 704 - The Internet Protocol Suite,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/704
MINT 704 - The Internet Protocol Suite,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/704
MINT 704A - The Internet Protocol Suite,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/704a
MINT 704B - The Internet Protocol Suite,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/704b
MINT 706 - Internet Application and Programming,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/706
MINT 706 - Internet Application and Programming,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/706
MINT 706A - Internet Application and Programming,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/706a
MINT 706B - Internet Application and Programming,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/706b
MINT 708 - Internet Laboratory,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/708
MINT 708A - Internet Laboratory,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/708a
MINT 708B - Internet Laboratory,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/708b
MINT 709 - Internet Project,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/709
MINT 709 - Internet Project,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/709
MINT 709A - Internet Project,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/709a
MINT 709B - Internet Project,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/709b
MINT 710 - Data Centre Architecture and Design,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/710
MINT 712 - Internet Security,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/712
MINT 712 - Internet Security,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/712
MINT 712A - Internet Security,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/712a
MINT 712B - Internet Security,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/712b
MINT 715 - Advanced Routing and Network Management,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/715
MINT 715A - Advanced Routing and Network Management,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/715a
MINT 715B - Advanced Routing and Network Management,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/715b
MINT 717 - Internet Project Management,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/717
MINT 717A - Internet Project Management,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/717a
MINT 717B - Internet Project Management,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/717b
MINT 718 - Optical Network Engineering,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/718
MINT 718A - Optical Network Engineering,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/718a
MINT 718B - Optical Network Engineering,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/718b
MINT 719 - Special Topics in Internet Technology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/719
MINT 719 - Special Topics in Internet Technology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/719
MINT 719A - Special Topics in Internet Technology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/719a
MINT 719B - Special Topics in Internet Technology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/719b
MINT 720 - VoIP and MPLS Network,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/720
MINT 720 - VoIP and MPLS Network,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mint/720
MM 802 - Multimedia Communications,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mm/802
MM 802 - Multimedia Communications,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mm/802
MM 802A - Multimedia Communications,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mm/802a
MM 802B - Multimedia Communications,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mm/802b
MM 803 - Image and Video Processing,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mm/803
MM 803A - Image and Video Processing,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mm/803a
MM 803B - Image and Video Processing,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mm/803b
MM 804 - Graphics and Animation,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mm/804
MM 804 - Graphics and Animation,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mm/804
MM 804A - Graphics and Animation,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mm/804a
MM 804B - Graphics and Animation,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mm/804b
MM 805 - Computer Vision and 3DTV,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mm/805
MM 805 - Computer Vision and 3DTV,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mm/805
MM 805A - Computer Vision and 3DTV,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mm/805a
MM 805B - Computer Vision and 3DTV,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mm/805b
MM 806 - Virtual Reality and Tele-Presence,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mm/806
MM 806A - Virtual Reality and Tele-Presence,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mm/806a
MM 806B - Virtual Reality and Tele-Presence,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mm/806b
MM 807 - Multimedia Project I,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mm/807
MM 807 - Multimedia Project I,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mm/807
MM 807A - Multimedia Project I,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mm/807a
MM 807A - Multimedia Project I,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mm/807a
MM 807B - Multimedia Project I,Faculty of Science,https://apps.ualberta.ca/catalogue/course/mm/807b
